date,home_team,away_team,home_score,away_score
2024-03-31,SAN ANTONIO SPURS,GOLDEN STATE WARRIORS,113,117
2024-04-01,SACRAMENTO KINGS,UTAH JAZZ,127,106
2024-04-01,CHARLOTTE HORNETS,BOSTON CELTICS,104,118
2024-04-01,DETROIT PISTONS,MEMPHIS GRIZZLIES,108,110
2024-04-01,INDIANA PACERS,BROOKLYN NETS,133,111
2024-04-01,ORLANDO MAGIC,PORTLAND TRAIL BLAZERS,104,103
2024-04-02,CHICAGO BULLS,ATLANTA HAWKS,101,113
2024-04-02,NEW ORLEANS PELICANS,PHOENIX SUNS,111,124
2024-04-02,TORONTO RAPTORS,LOS ANGELES LAKERS,111,128
2024-04-02,WASHINGTON WIZARDS,MILWAUKEE BUCKS,117,113
2024-04-02,MIAMI HEAT,NEW YORK KNICKS,109,99
2024-04-02,PHILADELPHIA 76ERS,OKLAHOMA CITY THUNDER,109,105
2024-04-03,MINNESOTA TIMBERWOLVES,HOUSTON ROCKETS,113,106
2024-04-03,DENVER NUGGETS,SAN ANTONIO SPURS,110,105
2024-04-03,UTAH JAZZ,CLEVELAND CAVALIERS,113,129
2024-04-03,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,104,100
2024-04-03,SACRAMENTO KINGS,LOS ANGELES CLIPPERS,109,95
2024-04-03,CHARLOTTE HORNETS,PORTLAND TRAIL BLAZERS,86,89
2024-04-03,WASHINGTON WIZARDS,LOS ANGELES LAKERS,120,125
2024-04-03,ATLANTA HAWKS,DETROIT PISTONS,121,113
2024-04-03,BOSTON CELTICS,OKLAHOMA CITY THUNDER,135,100
2024-04-03,BROOKLYN NETS,INDIANA PACERS,115,111
2024-04-04,MILWAUKEE BUCKS,MEMPHIS GRIZZLIES,101,111
2024-04-04,MINNESOTA TIMBERWOLVES,TORONTO RAPTORS,133,85
2024-04-04,NEW ORLEANS PELICANS,ORLANDO MAGIC,108,117
2024-04-04,PHOENIX SUNS,CLEVELAND CAVALIERS,122,101
2024-04-04,DALLAS MAVERICKS,ATLANTA HAWKS,109,95
2024-04-04,MIAMI HEAT,PHILADELPHIA 76ERS,105,109
2024-04-04,NEW YORK KNICKS,SACRAMENTO KINGS,120,109
2024-04-05,HOUSTON ROCKETS,GOLDEN STATE WARRIORS,110,133
2024-04-05,LOS ANGELES CLIPPERS,DENVER NUGGETS,102,100
2024-04-05,CHARLOTTE HORNETS,ORLANDO MAGIC,124,115
2024-04-05,INDIANA PACERS,OKLAHOMA CITY THUNDER,126,112
2024-04-05,WASHINGTON WIZARDS,PORTLAND TRAIL BLAZERS,102,108
2024-04-05,BOSTON CELTICS,SACRAMENTO KINGS,101,100
2024-04-06,CHICAGO BULLS,NEW YORK KNICKS,108,100
2024-04-06,HOUSTON ROCKETS,MIAMI HEAT,104,119
2024-04-06,MEMPHIS GRIZZLIES,DETROIT PISTONS,108,90
2024-04-06,MILWAUKEE BUCKS,TORONTO RAPTORS,111,117
2024-04-06,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,109,111
2024-04-06,DALLAS MAVERICKS,GOLDEN STATE WARRIORS,108,106
2024-04-06,PHOENIX SUNS,MINNESOTA TIMBERWOLVES,97,87
2024-04-06,LOS ANGELES CLIPPERS,UTAH JAZZ,131,102
2024-04-06,LOS ANGELES LAKERS,CLEVELAND CAVALIERS,116,97
2024-04-06,BROOKLYN NETS,DETROIT PISTONS,113,103
2024-04-07,MEMPHIS GRIZZLIES,PHILADELPHIA 76ERS,96,116
2024-04-07,DENVER NUGGETS,ATLANTA HAWKS,142,110
2024-04-07,DALLAS MAVERICKS,HOUSTON ROCKETS,147,136
2024-04-07,LOS ANGELES CLIPPERS,CLEVELAND CAVALIERS,120,118
2024-04-07,INDIANA PACERS,MIAMI HEAT,117,115
2024-04-07,BOSTON CELTICS,PORTLAND TRAIL BLAZERS,124,107
2024-04-07,CHARLOTTE HORNETS,OKLAHOMA CITY THUNDER,118,121
2024-04-07,ORLANDO MAGIC,CHICAGO BULLS,113,98
2024-04-07,PHOENIX SUNS,NEW ORLEANS PELICANS,105,113
2024-04-07,TORONTO RAPTORS,WASHINGTON WIZARDS,130,122
2024-04-07,MILWAUKEE BUCKS,NEW YORK KNICKS,109,122
2024-04-07,SAN ANTONIO SPURS,PHILADELPHIA 76ERS,126,133
2024-04-07,BROOKLYN NETS,SACRAMENTO KINGS,77,107
2024-04-08,GOLDEN STATE WARRIORS,UTAH JAZZ,118,110
2024-04-08,LOS ANGELES LAKERS,MINNESOTA TIMBERWOLVES,117,127
2024-04-09,CHARLOTTE HORNETS,DALLAS MAVERICKS,104,130
2024-04-09,PHILADELPHIA 76ERS,DETROIT PISTONS,120,102
2024-04-09,TORONTO RAPTORS,INDIANA PACERS,123,140
2024-04-09,ATLANTA HAWKS,MIAMI HEAT,111,117
2024-04-09,MILWAUKEE BUCKS,BOSTON CELTICS,104,91
2024-04-10,CHICAGO BULLS,NEW YORK KNICKS,117,128
2024-04-10,HOUSTON ROCKETS,ORLANDO MAGIC,118,106
2024-04-10,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,87,102
2024-04-10,MINNESOTA TIMBERWOLVES,WASHINGTON WIZARDS,130,121
2024-04-10,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,112,105
2024-04-10,UTAH JAZZ,DENVER NUGGETS,95,111
2024-04-10,LOS ANGELES LAKERS,GOLDEN STATE WARRIORS,120,134
2024-04-10,PHOENIX SUNS,LOS ANGELES CLIPPERS,92,105
2024-04-10,PORTLAND TRAIL BLAZERS,NEW ORLEANS PELICANS,100,110
2024-04-10,CLEVELAND CAVALIERS,MEMPHIS GRIZZLIES,110,98
2024-04-10,ATLANTA HAWKS,CHARLOTTE HORNETS,114,115
2024-04-10,BROOKLYN NETS,TORONTO RAPTORS,106,102
2024-04-10,MIAMI HEAT,DALLAS MAVERICKS,92,111
2024-04-11,MILWAUKEE BUCKS,ORLANDO MAGIC,117,99
2024-04-11,OKLAHOMA CITY THUNDER,SAN ANTONIO SPURS,127,89
2024-04-11,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,116,107
2024-04-11,LOS ANGELES CLIPPERS,PHOENIX SUNS,108,124
2024-04-11,DETROIT PISTONS,CHICAGO BULLS,105,127
2024-04-11,BOSTON CELTICS,NEW YORK KNICKS,109,118
2024-04-12,UTAH JAZZ,HOUSTON ROCKETS,124,121
2024-04-12,PORTLAND TRAIL BLAZERS,GOLDEN STATE WARRIORS,92,100
2024-04-12,SACRAMENTO KINGS,NEW ORLEANS PELICANS,123,135
2024-04-12,PHILADELPHIA 76ERS,ORLANDO MAGIC,125,113
2024-04-12,WASHINGTON WIZARDS,CHICAGO BULLS,127,129
2024-04-12,BOSTON CELTICS,CHARLOTTE HORNETS,131,98
2024-04-12,CLEVELAND CAVALIERS,INDIANA PACERS,129,120
2024-04-12,NEW YORK KNICKS,BROOKLYN NETS,111,107
2024-04-13,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,120,123
2024-04-13,MIAMI HEAT,TORONTO RAPTORS,125,103
2024-04-13,MINNESOTA TIMBERWOLVES,ATLANTA HAWKS,109,106
2024-04-13,OKLAHOMA CITY THUNDER,MILWAUKEE BUCKS,125,107
2024-04-13,SAN ANTONIO SPURS,DENVER NUGGETS,121,120
2024-04-13,DALLAS MAVERICKS,DETROIT PISTONS,89,107
2024-04-13,GOLDEN STATE WARRIORS,NEW ORLEANS PELICANS,109,114
2024-04-13,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,107,116
2024-04-13,LOS ANGELES CLIPPERS,UTAH JAZZ,109,110
2024-04-13,SACRAMENTO KINGS,PHOENIX SUNS,107,108
2024-04-14,BOSTON CELTICS,WASHINGTON WIZARDS,132,122
2024-04-14,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,110,120
2024-04-14,INDIANA PACERS,ATLANTA HAWKS,157,115
2024-04-14,MIAMI HEAT,TORONTO RAPTORS,118,103
2024-04-14,NEW YORK KNICKS,CHICAGO BULLS,120,119
2024-04-14,ORLANDO MAGIC,MILWAUKEE BUCKS,113,88
2024-04-14,PHILADELPHIA 76ERS,BROOKLYN NETS,107,86
2024-04-14,GOLDEN STATE WARRIORS,UTAH JAZZ,123,116
2024-04-14,LOS ANGELES CLIPPERS,HOUSTON ROCKETS,105,116
2024-04-14,MEMPHIS GRIZZLIES,DENVER NUGGETS,111,126
2024-04-14,MINNESOTA TIMBERWOLVES,PHOENIX SUNS,106,125
2024-04-14,NEW ORLEANS PELICANS,LOS ANGELES LAKERS,108,124
2024-04-14,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,135,86
2024-04-14,SACRAMENTO KINGS,PORTLAND TRAIL BLAZERS,121,82
2024-04-14,SAN ANTONIO SPURS,DETROIT PISTONS,123,95
2024-04-16,NEW ORLEANS PELICANS,LOS ANGELES LAKERS,106,110
2024-04-17,SACRAMENTO KINGS,GOLDEN STATE WARRIORS,118,94
2024-04-17,PHILADELPHIA 76ERS,MIAMI HEAT,105,104
2024-04-18,CHICAGO BULLS,ATLANTA HAWKS,131,116
2024-04-19,MIAMI HEAT,CHICAGO BULLS,112,91
2024-04-20,NEW ORLEANS PELICANS,SACRAMENTO KINGS,105,98
2024-04-20,CLEVELAND CAVALIERS,ORLANDO MAGIC,97,83
2024-04-20,MINNESOTA TIMBERWOLVES,PHOENIX SUNS,120,95
2024-04-20,NEW YORK KNICKS,PHILADELPHIA 76ERS,111,104
2024-04-21,DENVER NUGGETS,LOS ANGELES LAKERS,114,103
2024-04-21,BOSTON CELTICS,MIAMI HEAT,114,94
2024-04-21,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,109,97
2024-04-21,MILWAUKEE BUCKS,INDIANA PACERS,109,94
2024-04-22,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,94,92
2024-04-22,CLEVELAND CAVALIERS,ORLANDO MAGIC,96,86
2024-04-22,NEW YORK KNICKS,PHILADELPHIA 76ERS,104,101
2024-04-23,DENVER NUGGETS,LOS ANGELES LAKERS,101,99
2024-04-23,MINNESOTA TIMBERWOLVES,PHOENIX SUNS,105,93
2024-04-24,MILWAUKEE BUCKS,INDIANA PACERS,108,125
2024-04-24,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,93,96
2024-04-24,BOSTON CELTICS,MIAMI HEAT,101,111
2024-04-25,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,124,92
2024-04-25,ORLANDO MAGIC,CLEVELAND CAVALIERS,121,83
2024-04-25,PHILADELPHIA 76ERS,NEW YORK KNICKS,125,114
2024-04-26,LOS ANGELES LAKERS,DENVER NUGGETS,105,112
2024-04-26,INDIANA PACERS,MILWAUKEE BUCKS,121,118
2024-04-27,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,101,90
2024-04-27,PHOENIX SUNS,MINNESOTA TIMBERWOLVES,109,126
2024-04-27,ORLANDO MAGIC,CLEVELAND CAVALIERS,112,89
2024-04-27,NEW ORLEANS PELICANS,OKLAHOMA CITY THUNDER,85,106
2024-04-27,MIAMI HEAT,BOSTON CELTICS,84,104
2024-04-28,LOS ANGELES LAKERS,DENVER NUGGETS,119,108
2024-04-28,PHILADELPHIA 76ERS,NEW YORK KNICKS,92,97
2024-04-28,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,111,116
2024-04-28,INDIANA PACERS,MILWAUKEE BUCKS,126,113
2024-04-29,PHOENIX SUNS,MINNESOTA TIMBERWOLVES,116,122
2024-04-29,MIAMI HEAT,BOSTON CELTICS,88,102
2024-04-30,NEW ORLEANS PELICANS,OKLAHOMA CITY THUNDER,89,97
2024-04-30,DENVER NUGGETS,LOS ANGELES LAKERS,108,106
2024-04-30,NEW YORK KNICKS,PHILADELPHIA 76ERS,106,112
2024-05-01,CLEVELAND CAVALIERS,ORLANDO MAGIC,104,103
2024-05-01,MILWAUKEE BUCKS,INDIANA PACERS,115,92
2024-05-01,BOSTON CELTICS,MIAMI HEAT,118,84
2024-05-02,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,93,123
2024-05-02,INDIANA PACERS,MILWAUKEE BUCKS,120,98
2024-05-03,PHILADELPHIA 76ERS,NEW YORK KNICKS,115,118
2024-05-03,ORLANDO MAGIC,CLEVELAND CAVALIERS,103,96
2024-05-04,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,114,101
2024-05-04,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,99,106
2024-05-05,CLEVELAND CAVALIERS,ORLANDO MAGIC,106,94
2024-05-06,NEW YORK KNICKS,INDIANA PACERS,121,117
2024-05-07,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,80,106
2024-05-07,BOSTON CELTICS,CLEVELAND CAVALIERS,120,95
2024-05-08,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,117,95
2024-05-09,NEW YORK KNICKS,INDIANA PACERS,130,121
2024-05-09,BOSTON CELTICS,CLEVELAND CAVALIERS,94,118
2024-05-10,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,110,119
2024-05-10,INDIANA PACERS,NEW YORK KNICKS,111,106
2024-05-11,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,90,117
2024-05-11,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,105,101
2024-05-12,CLEVELAND CAVALIERS,BOSTON CELTICS,93,106
2024-05-12,INDIANA PACERS,NEW YORK KNICKS,121,89
2024-05-13,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,107,115
2024-05-13,CLEVELAND CAVALIERS,BOSTON CELTICS,102,109
2024-05-14,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,96,100
2024-05-15,NEW YORK KNICKS,INDIANA PACERS,121,91
2024-05-15,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,112,97
2024-05-15,BOSTON CELTICS,CLEVELAND CAVALIERS,113,98
2024-05-16,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,92,104
2024-05-17,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,115,70
2024-05-18,INDIANA PACERS,NEW YORK KNICKS,116,103
2024-05-19,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,117,116
2024-05-19,NEW YORK KNICKS,INDIANA PACERS,109,130
2024-05-20,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,90,98
2024-05-22,BOSTON CELTICS,INDIANA PACERS,133,128
2024-05-23,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,105,108
2024-05-24,BOSTON CELTICS,INDIANA PACERS,126,110
2024-05-25,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,108,109
2024-05-26,INDIANA PACERS,BOSTON CELTICS,111,114
2024-05-27,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,116,107
2024-05-28,INDIANA PACERS,BOSTON CELTICS,102,105
2024-05-29,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,100,105
2024-05-31,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,103,124
2024-06-07,BOSTON CELTICS,DALLAS MAVERICKS,107,89
2024-06-10,BOSTON CELTICS,DALLAS MAVERICKS,105,98
2024-06-13,DALLAS MAVERICKS,BOSTON CELTICS,99,106
2024-06-15,DALLAS MAVERICKS,BOSTON CELTICS,122,84
2024-06-18,BOSTON CELTICS,DALLAS MAVERICKS,106,88
